日期,OT,开盘,高,低,交易量,涨跌幅
2020/5/15,10465.17 ,"10,470.85","10,547.19","10,382.54",116.08M,1.24%
2020/5/14,10337.02 ,"10,418.04","10,474.08","10,160.89",133.62M,-1.95%
2020/5/13,10542.66 ,"10,669.99","10,698.13","10,530.32",108.74M,-2.56%
2020/5/12,10819.50 ,"10,777.74","10,886.01","10,772.58",88.86M,-0.05%
2020/5/11,10824.99 ,"10,948.24","10,986.22","10,740.82",88.08M,-0.73%
2020/5/8,10904.48 ,"10,882.44","10,918.32","10,819.07",81.80M,1.35%
2020/5/7,10759.27 ,"10,640.77","10,761.86","10,617.23",102.15M,1.44%
2020/5/6,10606.20 ,"10,716.51","10,773.86","10,598.90",94.91M,-1.15%
2020/5/5,10729.46 ,"10,627.07","10,736.95","10,518.94",103.77M,2.51%
2020/5/4,10466.80 ,"10,543.36","10,578.43","10,426.06",140.42M,-3.64%
2020/4/30,10861.64 ,"11,195.21","11,235.57","10,839.30",162.73M,-2.22%
2020/4/29,11107.74 ,"10,812.74","11,125.35","10,789.52",145.35M,2.89%
2020/4/28,10795.63 ,"10,658.47","10,897.82","10,651.58",146.55M,1.27%
2020/4/27,10659.99 ,"10,551.07","10,660.36","10,523.10",122.48M,3.13%
2020/4/24,10336.09 ,"10,299.31","10,486.47","10,299.31",120.04M,-1.69%
2020/4/23,10513.79 ,"10,437.38","10,608.39","10,325.11",97.91M,0.95%
2020/4/22,10415.03 ,"10,370.25","10,425.02","10,321.20",92.39M,1.61%
2020/4/21,10249.85 ,"10,519.44","10,524.73","10,249.85",121.19M,-3.99%
2020/4/20,10675.90 ,"10,704.35","10,707.31","10,444.55",103.61M,0.47%
2020/4/17,10625.78 ,"10,607.35","10,756.78","10,542.71",143.34M,3.15%
2020/4/16,10301.54 ,"10,420.26","10,438.37","10,236.24",106.13M,0.21%
2020/4/15,10279.76 ,"10,678.19","10,678.19","10,243.11",133.09M,-3.90%
2020/4/14,10696.56 ,"10,733.97","10,820.17","10,658.96",106.04M,1.25%
2020/4/9,10564.74 ,"10,490.65","10,649.79","10,311.70",134.48M,2.24%
2020/4/8,10332.89 ,"10,301.56","10,340.79","10,198.22",102.43M,-0.23%
2020/4/7,10356.70 ,"10,464.11","10,590.41","10,225.02",149.51M,2.79%
2020/4/6,10075.17 ,"9,889.03","10,097.31","9,841.49",126.69M,5.77%
2020/4/3,9525.77 ,"9,535.27","9,626.72","9,470.20",116.25M,-0.47%
2020/4/2,9570.82 ,"9,587.45","9,650.27","9,337.02",144.23M,0.27%
2020/4/1,9544.75 ,"9,610.67","9,686.46","9,498.05",132.86M,-3.94%
2020/3/31,9935.84 ,"9,970.79","10,096.42","9,703.88",151.51M,1.22%
2020/3/30,9815.97 ,"9,725.88","9,817.51","9,453.79",131.12M,1.90%
2020/3/27,9632.52 ,"9,793.50","9,886.18","9,541.83",156.14M,-3.68%
2020/3/26,10000.96 ,"9,621.24","10,000.96","9,526.17",160.45M,1.28%
2020/3/25,9874.26 ,"9,987.37","10,137.62","9,460.91",204.69M,1.79%
2020/3/24,9700.57 ,"9,242.06","9,700.57","9,102.17",203.84M,10.98%
2020/3/23,8741.15 ,"8,536.33","9,071.14","8,480.28",197.21M,-2.10%
2020/3/20,8928.95 ,"9,080.49","9,201.07","8,838.30",286.47M,3.70%
2020/3/19,8610.43 ,"8,495.94","8,668.48","8,257.53",205.54M,2.00%
2020/3/18,8441.71 ,"8,613.35","8,670.41","8,400.18",207.56M,-5.56%
2020/3/17,8939.10 ,"9,141.17","9,145.93","8,423.56",220.09M,2.25%
2020/3/16,8742.25 ,"8,728.48","8,967.11","8,255.65",302.20M,-5.31%
2020/3/13,9232.08 ,"9,480.78","9,985.74","9,064.68",325.90M,0.77%
2020/3/12,9161.13 ,"9,863.99","9,932.56","9,139.12",390.48M,-12.24%
2020/3/11,10438.68 ,"10,601.85","10,761.43","10,390.51",216.71M,-0.35%
2020/3/10,10475.49 ,"10,724.98","11,032.29","10,423.90",267.40M,-1.41%
2020/3/9,10625.02 ,"10,690.08","10,995.22","10,556.64",305.32M,-7.94%
2020/3/6,11541.87 ,"11,694.56","11,769.85","11,447.20",195.04M,-3.37%
2020/3/5,11944.72 ,"12,191.41","12,207.77","11,844.88",148.09M,-1.51%
2020/3/4,12127.69 ,"11,992.59","12,199.82","11,929.24",147.85M,1.19%
2020/3/3,11985.39 ,"12,013.06","12,272.99","11,906.82",195.94M,1.08%
2020/3/2,11857.87 ,"12,030.27","12,121.60","11,624.63",207.21M,-0.27%
2020/2/28,11890.35 ,"11,891.87","12,008.59","11,724.12",274.62M,-3.86%
2020/2/27,12367.46 ,"12,526.60","12,593.62","12,211.63",191.24M,-3.19%
2020/2/26,12774.88 ,"12,682.16","12,849.17","12,368.05",163.62M,-0.12%
2020/2/25,12790.49 ,"13,132.04","13,132.04","12,778.66",129.55M,-1.88%
2020/2/24,13035.24 ,"13,231.38","13,236.58","12,982.14",165.15M,-4.01%
2020/2/21,13579.33 ,"13,609.94","13,689.23","13,500.50",108.77M,-0.62%
2020/2/20,13664.00 ,"13,774.44","13,788.41","13,664.00",86.44M,-0.91%
2020/2/19,13789.00 ,"13,751.05","13,789.00","13,710.78",90.19M,0.79%
2020/2/18,13681.19 ,"13,668.94","13,731.39","13,660.45",82.09M,-0.75%
2020/2/17,13783.89 ,"13,770.67","13,795.24","13,754.04",57.40M,0.29%
2020/2/14,13744.21 ,"13,756.47","13,788.51","13,728.12",66.32M,-0.01%
2020/2/13,13745.43 ,"13,695.93","13,745.43","13,576.96",92.09M,-0.03%
2020/2/12,13749.78 ,"13,671.15","13,758.70","13,658.15",86.73M,0.89%
2020/2/11,13627.84 ,"13,604.74","13,668.43","13,557.96",104.75M,0.99%
2020/2/10,13494.03 ,"13,476.00","13,501.74","13,445.41",60.46M,-0.15%
2020/2/7,13513.81 ,"13,530.77","13,551.03","13,463.98",87.04M,-0.45%
2020/2/6,13574.82 ,"13,570.33","13,606.97","13,533.66",114.57M,0.72%
2020/2/5,13478.33 ,"13,224.27","13,488.58","13,223.14",108.45M,1.48%
2020/2/4,13281.74 ,"13,135.61","13,282.63","13,131.07",80.89M,1.81%
2020/2/3,13045.19 ,"13,033.17","13,077.57","12,987.53",81.39M,0.49%
2020/1/31,12981.97 ,"13,196.80","13,208.47","12,973.70",106.90M,-1.33%
2020/1/30,13157.12 ,"13,186.49","13,262.18","13,118.97",100.71M,-1.41%
2020/1/29,13345.00 ,"13,316.42","13,371.30","13,296.03",67.88M,0.16%
2020/1/28,13323.69 ,"13,274.01","13,327.12","13,163.36",91.83M,0.90%
2020/1/27,13204.77 ,"13,374.99","13,399.42","13,195.28",101.41M,-2.74%
2020/1/24,13576.68 ,"13,512.84","13,604.85","13,510.79",87.99M,1.41%
2020/1/23,13388.42 ,"13,455.90","13,486.14","13,382.23",90.75M,-0.94%
2020/1/22,13515.75 ,"13,601.65","13,640.06","13,498.03",73.13M,-0.30%
2020/1/21,13555.87 ,"13,456.90","13,560.68","13,443.25",64.63M,0.05%
2020/1/20,13548.94 ,"13,503.83","13,550.83","13,487.21",52.88M,0.17%
2020/1/17,13526.13 ,"13,513.48","13,557.78","13,497.30",86.34M,0.72%
2020/1/16,13429.43 ,"13,463.46","13,492.74","13,382.98",39.61M,-0.02%
2020/1/15,13432.30 ,"13,444.95","13,458.91","13,388.48",72.05M,-0.18%
2020/1/14,13456.49 ,"13,439.20","13,487.90","13,362.20",74.56M,0.04%
2020/1/13,13451.52 ,"13,521.86","13,529.21","13,404.72",67.21M,-0.24%
2020/1/10,13483.31 ,"13,533.46","13,548.20","13,483.31",77.94M,-0.09%
2020/1/9,13495.06 ,"13,474.76","13,523.34","13,456.78",86.97M,1.31%
2020/1/8,13320.18 ,"13,140.49","13,334.04","13,106.27",88.18M,0.71%
2020/1/7,13226.83 ,"13,199.59","13,283.88","13,166.40",78.28M,0.76%
2020/1/6,13126.99 ,"13,085.49","13,143.11","12,948.17",71.78M,-0.70%
2020/1/3,13219.14 ,"13,266.39","13,282.74","13,120.72",80.79M,-1.25%
2020/1/2,13385.93 ,"13,233.71","13,425.03","13,225.16",75.34M,1.03%
2019/12/30,13249.01 ,"13,301.43","13,316.62","13,244.17",31.43M,-0.66%
2019/12/27,13337.11 ,"13,338.32","13,381.44","13,311.52",43.76M,0.27%
2019/12/23,13300.98 ,"13,304.77","13,331.86","13,285.55",56.22M,-0.13%
2019/12/20,13318.90 ,"13,210.26","13,324.11","13,201.80",170.72M,0.81%
2019/12/19,13211.96 ,"13,226.70","13,248.98","13,140.22",84.02M,-0.08%
2019/12/18,13222.16 ,"13,266.35","13,286.00","13,215.88",71.00M,-0.49%
2019/12/17,13287.83 ,"13,391.27","13,394.47","13,269.43",79.26M,-0.89%
2019/12/16,13407.66 ,"13,349.86","13,425.85","13,338.38",71.20M,0.94%
2019/12/13,13282.72 ,"13,383.26","13,423.41","13,255.55",106.14M,0.46%
2019/12/12,13221.64 ,"13,167.56","13,287.81","13,105.07",84.00M,0.57%
2019/12/11,13146.74 ,"13,075.43","13,169.77","13,042.70",69.22M,0.58%
2019/12/10,13070.72 ,"13,065.83","13,091.71","12,886.55",80.06M,-0.27%
2019/12/9,13105.61 ,"13,147.57","13,170.77","13,100.24",50.35M,-0.46%
2019/12/6,13166.58 ,"13,087.51","13,171.21","13,055.98",60.14M,0.86%
2019/12/5,13054.80 ,"13,144.38","13,188.64","13,054.80",54.22M,-0.65%
2019/12/4,13140.57 ,"12,998.66","13,157.36","12,995.32",68.44M,1.16%
2019/12/3,12989.29 ,"13,039.61","13,086.03","12,927.07",87.00M,0.19%
2019/12/2,12964.68 ,"13,264.93","13,338.25","12,954.50",105.69M,-2.05%
2019/11/29,13236.38 ,"13,179.25","13,290.33","13,165.07",71.75M,-0.07%
2019/11/28,13245.58 ,"13,247.61","13,259.29","13,215.71",36.77M,-0.31%
2019/11/27,13287.07 ,"13,291.09","13,314.92","13,219.43",67.30M,0.38%
2019/11/26,13236.42 ,"13,256.40","13,261.98","13,193.75",89.58M,-0.08%
2019/11/25,13246.45 ,"13,247.51","13,268.97","13,210.25",54.92M,0.63%
2019/11/22,13163.88 ,"13,145.77","13,244.57","13,120.63",74.72M,0.20%
2019/11/21,13137.70 ,"13,083.00","13,171.85","13,043.90",74.52M,-0.16%
2019/11/20,13158.14 ,"13,127.45","13,182.22","13,071.33",68.74M,-0.48%
2019/11/19,13221.12 ,"13,235.28","13,374.27","13,187.91",68.66M,0.11%
2019/11/18,13207.01 ,"13,255.78","13,282.41","13,137.88",69.78M,-0.26%
2019/11/15,13241.75 ,"13,261.72","13,261.72","13,172.89",81.04M,0.47%
2019/11/14,13180.23 ,"13,198.33","13,219.30","13,159.69",81.58M,-0.38%
2019/11/13,13230.07 ,"13,244.05","13,273.82","13,139.25",77.19M,-0.40%
2019/11/12,13283.51 ,"13,243.53","13,308.26","13,214.66",82.74M,0.65%
2019/11/11,13198.37 ,"13,170.18","13,225.62","13,144.09",72.60M,-0.23%
2019/11/8,13228.56 ,"13,248.62","13,278.18","13,195.83",95.60M,-0.46%
2019/11/7,13289.46 ,"13,258.26","13,300.76","13,227.37",117.10M,0.83%
2019/11/6,13179.89 ,"13,150.94","13,187.66","13,110.91",80.05M,0.24%
2019/11/5,13148.50 ,"13,134.33","13,166.08","13,112.65",83.19M,0.09%
2019/11/4,13136.28 ,"13,022.95","13,171.17","13,019.18",84.78M,1.35%
2019/11/1,12961.05 ,"12,912.09","12,992.07","12,896.72",65.91M,0.73%
2019/10/31,12866.79 ,"12,937.59","12,953.34","12,795.09",100.66M,-0.34%
2019/10/30,12910.23 ,"12,929.42","12,944.26","12,830.33",100.40M,-0.23%
2019/10/29,12939.62 ,"12,946.34","12,951.88","12,897.34",76.95M,-0.02%
2019/10/28,12941.71 ,"12,897.40","12,986.49","12,892.84",69.02M,0.37%
2019/10/25,12894.51 ,"12,886.42","12,895.85","12,834.00",59.80M,0.17%
2019/10/24,12872.10 ,"12,860.63","12,914.24","12,820.67",84.32M,0.58%
2019/10/23,12798.19 ,"12,702.92","12,819.22","12,699.85",76.22M,0.34%
2019/10/22,12754.69 ,"12,757.73","12,791.31","12,730.70",79.43M,0.05%
2019/10/21,12747.96 ,"12,661.93","12,787.35","12,646.28",80.98M,0.91%
2019/10/18,12633.60 ,"12,637.01","12,700.38","12,603.17",88.68M,-0.17%
2019/10/17,12654.95 ,"12,655.32","12,814.49","12,647.86",99.30M,-0.12%
2019/10/16,12670.11 ,"12,644.18","12,698.37","12,603.83",99.48M,0.32%
2019/10/15,12629.79 ,"12,565.68","12,682.40","12,511.90",94.19M,1.15%
2019/10/14,12486.56 ,"12,468.78","12,495.24","12,387.95",59.09M,-0.20%
2019/10/11,12511.65 ,"12,248.88","12,511.65","12,240.94",100.87M,2.86%
2019/10/10,12164.20 ,"12,082.89","12,202.71","12,029.46",88.44M,0.58%
2019/10/9,12094.26 ,"11,973.82","12,165.53","11,953.12",68.81M,1.04%
2019/10/8,11970.20 ,"12,097.89","12,097.94","11,933.02",80.88M,-1.05%
2019/10/7,12097.43 ,"12,008.77","12,105.09","11,969.32",65.61M,0.70%
2019/10/4,12012.81 ,"11,958.31","12,012.91","11,878.98",88.13M,0.73%
2019/10/2,11925.25 ,"12,221.74","12,226.86","11,925.25",95.64M,-2.76%
2019/10/1,12263.83 ,"12,469.67","12,497.28","12,263.83",78.84M,-1.32%
2019/9/30,12428.08 ,"12,367.81","12,441.03","12,346.94",70.13M,0.38%
2019/9/27,12380.94 ,"12,327.79","12,404.47","12,324.71",66.14M,0.75%
2019/9/26,12288.54 ,"12,227.77","12,313.15","12,223.29",78.92M,0.44%
2019/9/25,12234.18 ,"12,250.08","12,261.06","12,141.82",72.63M,-0.59%
2019/9/24,12307.15 ,"12,368.96","12,375.31","12,307.15",60.35M,-0.29%
2019/9/23,12342.33 ,"12,432.30","12,441.02","12,264.14",80.38M,-1.01%
2019/9/20,12468.01 ,"12,462.57","12,490.84","12,418.50",192.99M,0.08%
2019/9/19,12457.70 ,"12,355.92","12,466.78","12,354.83",81.54M,0.55%
2019/9/18,12389.62 ,"12,361.23","12,416.05","12,354.49",70.54M,0.14%
2019/9/17,12372.61 ,"12,370.96","12,392.97","12,303.51",77.79M,-0.06%
2019/9/16,12380.31 ,"12,387.68","12,421.25","12,362.98",80.51M,-0.71%
2019/9/13,12468.53 ,"12,412.72","12,494.25","12,408.93",90.99M,0.47%
2019/9/12,12410.25 ,"12,399.40","12,471.83","12,311.81",111.21M,0.41%
2019/9/11,12359.07 ,"12,341.84","12,394.28","12,317.61",90.58M,0.74%
2019/9/10,12268.71 ,"12,210.88","12,292.14","12,179.88",107.90M,0.35%
2019/9/9,12226.10 ,"12,210.87","12,245.11","12,189.60",74.25M,0.28%
2019/9/6,12191.73 ,"12,146.00","12,205.10","12,131.29",80.41M,0.54%
2019/9/5,12126.78 ,"12,117.90","12,151.31","12,084.17",89.83M,0.85%
2019/9/4,12025.04 ,"12,043.96","12,078.40","11,999.83",63.32M,0.96%
2019/9/3,11910.86 ,"11,921.94","11,956.69","11,869.28",66.70M,-0.36%
2019/9/2,11953.78 ,"11,939.99","11,994.11","11,929.91",46.21M,0.12%
2019/8/30,11939.28 ,"11,850.30","11,989.44","11,845.16",77.69M,0.85%
2019/8/29,11838.88 ,"11,686.84","11,853.91","11,661.73",72.99M,1.18%
2019/8/28,11701.02 ,"11,704.67","11,717.79","11,573.64",59.96M,-0.25%
2019/8/27,11730.02 ,"11,638.51","11,778.62","11,616.09",82.36M,0.62%
2019/8/26,11658.04 ,"11,619.66","11,696.78","11,551.99",54.75M,0.40%
2019/8/23,11611.51 ,"11,805.48","11,823.12","11,611.51",90.30M,-1.15%
2019/8/22,11747.04 ,"11,756.21","11,853.14","11,715.26",74.45M,-0.47%
2019/8/21,11802.85 ,"11,673.66","11,824.66","11,673.37",62.80M,1.30%
2019/8/20,11651.18 ,"11,711.78","11,764.93","11,618.93",68.83M,-0.55%
2019/8/19,11715.37 ,"11,679.72","11,759.00","11,625.67",78.46M,1.32%
2019/8/16,11562.74 ,"11,460.65","11,578.84","11,447.34",114.06M,1.31%
2019/8/15,11412.67 ,"11,522.46","11,530.01","11,266.48",116.68M,-0.70%
2019/8/14,11492.66 ,"11,758.75","11,759.57","11,459.37",106.03M,-2.19%
2019/8/13,11750.13 ,"11,632.85","11,835.88","11,539.63",116.61M,0.60%
2019/8/12,11679.68 ,"11,801.06","11,836.97","11,647.01",76.12M,-0.12%
2019/8/9,11693.80 ,"11,806.82","11,865.63","11,674.11",110.49M,-1.28%
2019/8/8,11845.41 ,"11,752.96","11,845.41","11,683.99",104.28M,1.68%
2019/8/7,11650.15 ,"11,636.34","11,747.74","11,559.76",112.20M,0.71%
2019/8/6,11567.96 ,"11,690.27","11,748.83","11,567.96",88.89M,-0.78%
2019/8/5,11658.51 ,"11,758.44","11,797.52","11,628.57",117.30M,-1.80%
2019/8/2,11872.44 ,"12,033.68","12,034.91","11,836.75",142.97M,-3.11%
2019/8/1,12253.15 ,"12,134.71","12,254.03","12,129.33",90.47M,0.53%
2019/7/31,12189.04 ,"12,149.09","12,226.49","12,139.03",94.02M,0.34%
2019/7/30,12147.24 ,"12,398.24","12,404.51","12,115.28",118.26M,-2.18%
2019/7/29,12417.47 ,"12,398.29","12,473.97","12,387.58",66.30M,-0.02%
2019/7/26,12419.90 ,"12,363.86","12,428.05","12,356.15",73.31M,0.47%
2019/7/25,12362.10 ,"12,576.02","12,599.93","12,299.10",119.52M,-1.28%
2019/7/24,12522.89 ,"12,510.52","12,550.34","12,476.55",96.09M,0.26%
2019/7/23,12490.74 ,"12,384.66","12,531.16","12,369.19",97.32M,1.64%
2019/7/22,12289.40 ,"12,243.58","12,346.02","12,236.70",60.32M,0.24%
2019/7/19,12260.07 ,"12,302.64","12,340.11","12,211.67",80.21M,0.26%
2019/7/18,12227.85 ,"12,194.33","12,296.30","12,172.59",75.54M,-0.92%
2019/7/17,12341.03 ,"12,429.87","12,453.33","12,324.33",75.11M,-0.72%
2019/7/16,12430.97 ,"12,392.19","12,465.19","12,366.97",75.14M,0.35%
2019/7/15,12387.34 ,"12,346.59","12,434.14","12,301.08",70.76M,0.52%
2019/7/12,12323.32 ,"12,318.50","12,354.87","12,304.98",78.38M,-0.07%
2019/7/11,12332.12 ,"12,401.02","12,417.93","12,307.34",78.19M,-0.33%
2019/7/10,12373.41 ,"12,412.99","12,448.81","12,356.80",80.44M,-0.51%
2019/7/9,12436.55 ,"12,436.97","12,477.58","12,364.16",105.80M,-0.85%
2019/7/8,12543.51 ,"12,541.18","12,587.44","12,507.72",91.08M,-0.20%
2019/7/5,12568.53 ,"12,632.12","12,632.12","12,522.11",79.90M,-0.49%
2019/7/4,12629.90 ,"12,644.35","12,656.05","12,616.29",54.65M,0.11%
2019/7/3,12616.24 ,"12,548.30","12,631.81","12,545.79",70.39M,0.71%
2019/7/2,12526.72 ,"12,546.93","12,548.22","12,484.26",68.93M,0.04%
2019/7/1,12521.38 ,"12,616.34","12,619.68","12,519.30",93.74M,0.99%
2019/6/28,12398.80 ,"12,302.77","12,408.22","12,297.63",99.45M,1.04%
2019/6/27,12271.03 ,"12,308.26","12,334.57","12,209.34",85.04M,0.21%
2019/6/26,12245.32 ,"12,210.52","12,315.84","12,189.49",87.53M,0.14%
2019/6/25,12228.44 ,"12,226.88","12,284.57","12,213.41",73.91M,-0.38%
2019/6/24,12274.57 ,"12,308.11","12,341.56","12,250.71",89.76M,-0.53%
2019/6/21,12339.92 ,"12,351.98","12,425.20","12,316.41",210.69M,-0.13%
2019/6/20,12355.39 ,"12,409.58","12,438.37","12,355.39",95.17M,0.38%
2019/6/19,12308.53 ,"12,321.43","12,346.70","12,291.19",104.19M,-0.19%
2019/6/18,12331.75 ,"12,069.37","12,358.00","11,987.55",153.99M,2.03%
2019/6/17,12085.82 ,"12,112.47","12,124.68","12,059.92",84.99M,-0.09%
2019/6/14,12096.40 ,"12,124.36","12,136.65","12,049.76",70.04M,-0.60%
2019/6/13,12169.05 ,"12,095.21","12,201.78","12,079.60",69.17M,0.44%
2019/6/12,12115.68 ,"12,093.98","12,132.28","12,068.11",69.96M,-0.33%
2019/6/11,12155.81 ,"12,133.60","12,227.40","12,117.34",95.14M,0.92%
2019/6/7,12045.38 ,"12,003.92","12,096.61","11,987.17",80.55M,0.77%
2019/6/6,11953.14 ,"11,987.92","12,076.95","11,899.82",89.56M,-0.23%
2019/6/5,11980.81 ,"11,981.18","12,057.73","11,928.87",81.81M,0.08%
2019/6/4,11971.17 ,"11,716.55","11,987.89","11,713.87",107.67M,1.51%
2019/6/3,11792.81 ,"11,661.12","11,793.63","11,620.64",104.35M,0.56%
2019/5/31,11726.84 ,"11,742.21","11,755.12","11,662.07",98.49M,-1.47%
2019/5/30,11902.08 ,"11,885.07","11,924.66","11,858.29",47.89M,0.54%
2019/5/29,11837.81 ,"11,906.02","11,927.64","11,828.75",90.85M,-1.57%
2019/5/28,12027.05 ,"12,100.39","12,113.31","11,992.41",121.30M,-0.37%
2019/5/27,12071.18 ,"12,077.88","12,124.55","12,050.49",43.77M,0.50%
2019/5/24,12011.04 ,"12,027.31","12,082.05","11,990.79",82.36M,0.49%
2019/5/23,11952.41 ,"12,064.29","12,082.75","11,926.34",118.10M,-1.78%
2019/5/22,12168.74 ,"12,141.46","12,211.03","12,055.50",87.12M,0.21%
2019/5/21,12143.47 ,"12,111.80","12,178.25","12,066.90",90.83M,0.85%
2019/5/20,12041.29 ,"12,226.85","12,246.50","11,993.91",105.41M,-1.61%
2019/5/17,12238.94 ,"12,252.68","12,270.89","12,150.33",104.47M,-0.58%
2019/5/16,12310.37 ,"12,077.36","12,310.37","12,030.30",109.00M,1.74%
2019/5/15,12099.57 ,"12,018.45","12,099.57","11,862.21",125.84M,0.90%
2019/5/14,11991.62 ,"11,908.77","11,991.83","11,897.93",106.20M,0.97%
2019/5/13,11876.65 ,"12,044.10","12,052.93","11,844.47",110.57M,-1.52%
2019/5/10,12059.83 ,"12,105.28","12,140.61","12,009.75",142.10M,0.72%
2019/5/9,11973.92 ,"12,098.02","12,125.96","11,957.31",109.43M,-1.69%
2019/5/8,12179.93 ,"12,110.87","12,208.48","12,063.74",101.04M,0.72%
2019/5/7,12092.74 ,"12,298.71","12,319.05","12,056.80",109.81M,-1.58%
2019/5/6,12286.88 ,"12,171.90","12,298.66","12,135.42",88.43M,-1.01%
2019/5/3,12412.75 ,"12,345.32","12,435.67","12,344.23",79.12M,0.55%
2019/5/2,12345.42 ,"12,349.10","12,402.87","12,303.96",96.36M,0.01%
2019/4/30,12344.08 ,"12,313.97","12,345.31","12,281.72",82.44M,0.13%
2019/4/29,12328.02 ,"12,308.98","12,376.06","12,266.34",70.68M,0.10%
2019/4/26,12315.18 ,"12,284.46","12,323.64","12,259.76",90.05M,0.27%
2019/4/25,12282.60 ,"12,304.53","12,321.79","12,236.14",96.28M,-0.25%
2019/4/24,12313.16 ,"12,232.99","12,349.83","12,223.98",106.44M,0.63%
2019/4/23,12235.51 ,"12,224.32","12,251.81","12,182.98",77.35M,0.11%
2019/4/18,12222.39 ,"12,138.14","12,243.63","12,100.00",108.85M,0.57%
2019/4/17,12153.07 ,"12,100.44","12,195.00","12,086.89",102.28M,0.43%
2019/4/16,12101.32 ,"12,026.74","12,116.25","12,025.66",83.38M,0.67%
2019/4/15,12020.28 ,"12,011.11","12,029.98","11,983.33",65.12M,0.17%
2019/4/12,11999.93 ,"11,912.58","12,031.15","11,889.99",92.89M,0.54%
2019/4/11,11935.20 ,"11,914.51","11,963.43","11,846.60",78.55M,0.25%
2019/4/10,11905.91 ,"11,864.46","11,937.11","11,863.80",68.62M,0.47%
2019/4/9,11850.57 ,"11,927.01","11,988.53","11,850.57",67.93M,-0.94%
2019/4/8,11963.40 ,"11,979.73","11,989.59","11,948.26",65.65M,-0.39%
2019/4/5,12009.75 ,"11,993.22","12,024.23","11,967.70",74.96M,0.18%
2019/4/4,11988.01 ,"11,924.61","12,029.26","11,916.57",80.22M,0.28%
2019/4/3,11954.40 ,"11,855.40","11,961.36","11,854.21",96.29M,1.70%
2019/4/2,11754.79 ,"11,703.24","11,777.65","11,659.15",79.78M,0.62%
2019/4/1,11681.99 ,"11,617.18","11,706.64","11,612.70",99.98M,1.35%
2019/3/29,11526.04 ,"11,492.09","11,549.42","11,442.12",92.09M,0.86%
2019/3/28,11428.16 ,"11,422.16","11,494.15","11,414.66",92.17M,0.08%
2019/3/27,11419.04 ,"11,439.02","11,502.35","11,368.13",105.27M,0.00%
2019/3/26,11419.48 ,"11,374.18","11,447.13","11,299.80",82.46M,0.64%
2019/3/25,11346.65 ,"11,323.20","11,392.00","11,312.54",77.38M,-0.15%
2019/3/22,11364.17 ,"11,578.39","11,623.97","11,356.49",115.66M,-1.61%
2019/3/21,11549.96 ,"11,566.87","11,582.54","11,467.79",94.45M,-0.46%
2019/3/20,11603.89 ,"11,704.44","11,721.41","11,596.20",103.95M,-1.57%
2019/3/19,11788.41 ,"11,672.76","11,823.29","11,652.02",84.06M,1.13%
2019/3/18,11657.06 ,"11,685.54","11,712.36","11,635.88",93.93M,-0.25%
2019/3/15,11685.69 ,"11,608.67","11,725.66","11,575.33",193.80M,0.85%
2019/3/14,11587.47 ,"11,573.42","11,635.76","11,541.10",90.30M,0.13%
2019/3/13,11572.41 ,"11,499.32","11,586.90","11,486.74",80.79M,0.42%
2019/3/12,11524.17 ,"11,612.46","11,618.73","11,499.47",90.07M,-0.17%
2019/3/11,11543.48 ,"11,497.98","11,550.59","11,462.90",73.79M,0.75%
2019/3/8,11457.84 ,"11,429.77","11,475.55","11,405.21",84.48M,-0.52%
2019/3/7,11517.80 ,"11,546.42","11,612.95","11,452.86",102.61M,-0.60%
2019/3/6,11587.63 ,"11,593.21","11,652.77","11,565.22",67.22M,-0.28%
2019/3/5,11620.74 ,"11,570.97","11,627.78","11,551.45",65.61M,0.24%
2019/3/4,11592.66 ,"11,646.21","11,650.44","11,591.74",60.22M,-0.08%
2019/3/1,11601.68 ,"11,584.24","11,676.86","11,583.08",74.96M,0.75%
2019/2/28,11515.64 ,"11,430.80","11,524.99","11,416.08",86.73M,0.25%
2019/2/27,11487.33 ,"11,493.81","11,521.22","11,442.97",86.87M,-0.46%
2019/2/26,11540.79 ,"11,446.29","11,556.87","11,441.87",76.32M,0.31%
2019/2/25,11505.39 ,"11,517.76","11,544.31","11,480.49",72.11M,0.42%
2019/2/22,11457.70 ,"11,422.62","11,504.71","11,420.74",68.96M,0.30%
2019/2/21,11423.28 ,"11,448.65","11,454.44","11,392.27",80.19M,0.19%
2019/2/20,11401.97 ,"11,338.74","11,437.47","11,318.74",74.07M,0.82%
2019/2/19,11309.21 ,"11,280.73","11,371.44","11,244.52",69.22M,0.09%
2019/2/18,11299.20 ,"11,287.74","11,318.19","11,256.27",57.20M,-0.01%
2019/2/15,11299.80 ,"11,044.80","11,323.05","11,018.95",108.91M,1.89%
2019/2/14,11089.79 ,"11,257.80","11,260.55","11,077.78",85.96M,-0.69%
2019/2/13,11167.22 ,"11,174.85","11,217.30","11,125.59",71.93M,0.37%
2019/2/12,11126.08 ,"11,123.43","11,164.38","11,116.86",77.16M,1.01%
2019/2/11,11014.59 ,"10,955.83","11,041.95","10,944.58",71.70M,0.99%
2019/2/8,10906.78 ,"10,991.79","11,045.41","10,863.56",105.47M,-1.05%
2019/2/7,11022.02 ,"11,262.97","11,286.46","11,022.02",111.36M,-2.67%
2019/2/6,11324.72 ,"11,337.54","11,347.94","11,297.42",78.24M,-0.38%
2019/2/5,11367.98 ,"11,178.75","11,371.74","11,177.70",92.18M,1.71%
