日期,OT,开盘,高,低,交易量,涨跌幅
2018/4/26,7421.43 ,"7,379.32","7,421.43","7,355.00",839.86M,0.57%
2018/4/25,7379.32 ,"7,425.40","7,427.13","7,334.64",906.77M,-0.62%
2018/4/24,7425.40 ,"7,398.87","7,439.58","7,397.29",862.03M,0.36%
2018/4/23,7398.87 ,"7,368.17","7,404.11","7,359.73",799.46M,0.42%
2018/4/20,7368.17 ,"7,328.92","7,368.17","7,323.31",792.27M,0.54%
2018/4/19,7328.92 ,"7,317.34","7,340.73","7,309.42",811.86M,0.16%
2018/4/18,7317.34 ,"7,226.05","7,325.59","7,226.05",904.18M,1.26%
2018/4/17,7226.05 ,"7,198.20","7,240.41","7,189.85",735.88M,0.39%
2018/4/16,7198.20 ,"7,264.56","7,265.83","7,195.46",889.30M,-0.91%
2018/4/13,7264.56 ,"7,258.34","7,274.99","7,249.07",677.12M,0.09%
2018/4/12,7258.34 ,"7,257.14","7,266.64","7,240.76",687.15M,0.02%
2018/4/11,7257.14 ,"7,266.75","7,270.28","7,243.32",789.65M,-0.13%
2018/4/10,7266.75 ,"7,194.75","7,266.75","7,194.75",778.17M,1.00%
2018/4/9,7194.75 ,"7,183.64","7,209.68","7,145.57",691.58M,0.15%
2018/4/6,7183.64 ,"7,199.50","7,214.02","7,163.11",676.29M,-0.22%
2018/4/5,7199.50 ,"7,034.01","7,199.50","7,034.01",819.22M,2.35%
2018/4/4,7034.01 ,"7,030.46","7,046.26","6,971.75",818.65M,0.05%
2018/4/3,7030.46 ,"7,056.61","7,064.98","6,996.76",814.72M,-0.37%
2018/3/29,7056.61 ,"7,044.74","7,109.93","7,042.73",900.25M,0.17%
2018/3/28,7044.74 ,"7,000.14","7,044.74","6,923.33",785.93M,0.64%
2018/3/27,7000.14 ,"6,888.69","7,042.37","6,888.69",712.08M,1.62%
2018/3/26,6888.69 ,"6,921.94","6,958.47","6,866.94",788.73M,-0.48%
2018/3/23,6921.94 ,"6,952.59","6,952.82","6,876.96",906.20M,-0.44%
2018/3/22,6952.59 ,"7,038.97","7,038.97","6,914.45",887.62M,-1.23%
2018/3/21,7038.97 ,"7,061.27","7,065.66","7,016.79",785.55M,-0.32%
2018/3/20,7061.27 ,"7,042.93","7,081.50","7,042.60",764.83M,0.26%
2018/3/19,7042.93 ,"7,164.14","7,164.19","7,034.91",750.73M,-1.69%
2018/3/16,7164.14 ,"7,139.76","7,187.27","7,131.31",1.42B,0.34%
2018/3/15,7139.76 ,"7,132.69","7,162.58","7,127.08",833.05M,0.10%
2018/3/14,7132.69 ,"7,138.78","7,176.51","7,122.76",775.44M,-0.09%
2018/3/13,7138.78 ,"7,214.76","7,224.13","7,125.60",790.45M,-1.05%
2018/3/12,7214.76 ,"7,224.51","7,254.87","7,198.18",631.27M,-0.13%
2018/3/9,7224.51 ,"7,203.24","7,225.28","7,189.74",671.26M,0.30%
2018/3/8,7203.24 ,"7,157.84","7,212.14","7,145.70",734.71M,0.63%
2018/3/7,7157.84 ,"7,146.75","7,180.71","7,109.56",889.06M,0.16%
2018/3/6,7146.75 ,"7,115.98","7,197.80","7,115.60",810.45M,0.43%
2018/3/5,7115.98 ,"7,069.90","7,119.21","7,062.13",956.92M,0.65%
2018/3/2,7069.90 ,"7,175.64","7,175.64","7,063.42",938.59M,-1.47%
2018/3/1,7175.64 ,"7,231.91","7,231.91","7,153.39",886.34M,-0.78%
2018/2/28,7231.91 ,"7,282.45","7,293.36","7,231.91",948.41M,-0.69%
2018/2/27,7282.45 ,"7,289.58","7,326.02","7,272.87",740.36M,-0.10%
2018/2/26,7289.58 ,"7,244.41","7,312.98","7,244.31",603.89M,0.62%
2018/2/23,7244.41 ,"7,252.39","7,262.05","7,220.81",695.74M,-0.11%
2018/2/22,7252.39 ,"7,281.57","7,281.57","7,187.76",952.98M,-0.40%
2018/2/21,7281.57 ,"7,246.77","7,291.80","7,220.55",930.80M,0.48%
2018/2/20,7246.77 ,"7,247.66","7,264.78","7,202.14",699.56M,-0.01%
2018/2/19,7247.66 ,"7,294.70","7,306.21","7,239.98",520.05M,-0.64%
2018/2/16,7294.70 ,"7,234.81","7,307.97","7,234.81",671.91M,0.83%
2018/2/15,7234.81 ,"7,213.97","7,267.96","7,206.69",770.03M,0.29%
2018/2/14,7213.97 ,"7,168.01","7,243.15","7,145.73",969.40M,0.64%
2018/2/13,7168.01 ,"7,177.06","7,202.99","7,165.83",740.99M,-0.13%
2018/2/12,7177.06 ,"7,092.43","7,199.93","7,092.43",737.67M,1.19%
2018/2/9,7092.43 ,"7,170.69","7,170.69","7,073.03",955.73M,-1.09%
2018/2/8,7170.69 ,"7,279.42","7,279.42","7,161.31",1.00B,-1.49%
2018/2/7,7279.42 ,"7,141.40","7,311.50","7,141.40",1.06B,1.93%
2018/2/6,7141.40 ,"7,334.98","7,334.98","7,079.41",1.40B,-2.64%
2018/2/5,7334.98 ,"7,443.43","7,443.43","7,334.79",916.49M,-1.46%
2018/2/2,7443.43 ,"7,490.39","7,494.76","7,432.25",898.53M,-0.63%
2018/2/1,7490.39 ,"7,533.55","7,554.73","7,476.51",899.49M,-0.57%
2018/1/31,7533.55 ,"7,587.98","7,599.01","7,521.77",907.20M,-0.72%
2018/1/30,7587.98 ,"7,671.53","7,671.67","7,587.12",823.71M,-1.09%
2018/1/29,7671.53 ,"7,665.54","7,689.15","7,663.93",631.88M,0.08%
2018/1/26,7665.54 ,"7,615.84","7,667.40","7,615.84",735.67M,0.65%
2018/1/25,7615.84 ,"7,643.43","7,662.35","7,608.53",735.31M,-0.36%
2018/1/24,7643.43 ,"7,731.83","7,731.98","7,643.43",769.85M,-1.14%
2018/1/23,7731.83 ,"7,715.44","7,745.22","7,710.03",765.38M,0.21%
2018/1/22,7715.44 ,"7,730.79","7,739.35","7,703.67",752.61M,-0.20%
2018/1/19,7730.79 ,"7,700.96","7,731.82","7,694.66",820.00M,0.39%
2018/1/18,7700.96 ,"7,725.43","7,739.54","7,683.71",789.20M,-0.32%
2018/1/17,7725.43 ,"7,755.93","7,755.93","7,711.11",847.95M,-0.39%
2018/1/16,7755.93 ,"7,769.14","7,791.83","7,740.55",849.62M,-0.17%
2018/1/15,7769.14 ,"7,778.64","7,783.61","7,763.43",568.97M,-0.12%
2018/1/12,7778.64 ,"7,762.94","7,792.56","7,752.63",1.17B,0.20%
2018/1/11,7762.94 ,"7,748.51","7,768.96","7,734.64",1.01B,0.19%
2018/1/10,7748.51 ,"7,731.02","7,756.11","7,716.21",885.66M,0.23%
2018/1/9,7731.02 ,"7,696.51","7,733.12","7,696.50",728.23M,0.45%
2018/1/8,7696.51 ,"7,724.22","7,733.39","7,691.77",654.44M,-0.36%
2018/1/5,7724.22 ,"7,695.88","7,727.73","7,689.81",655.71M,0.37%
2018/1/4,7695.88 ,"7,671.11","7,702.51","7,671.11",727.69M,0.32%
2018/1/3,7671.11 ,"7,648.10","7,689.86","7,640.53",589.34M,0.30%
2018/1/2,7648.10 ,"7,687.77","7,691.34","7,624.14",594.07M,-0.52%
2017/12/29,7687.77 ,"7,622.88","7,697.62","7,620.01",298.18M,0.85%
2017/12/28,7622.88 ,"7,620.68","7,633.55","7,609.77",321.52M,0.03%
2017/12/27,7620.68 ,"7,592.66","7,632.71","7,586.42",472.51M,0.37%
2017/12/22,7592.66 ,"7,603.98","7,614.40","7,585.47",251.37M,-0.15%
2017/12/21,7603.98 ,"7,525.22","7,609.69","7,517.88",640.56M,1.05%
2017/12/20,7525.22 ,"7,544.09","7,550.60","7,511.45",679.71M,-0.25%
2017/12/19,7544.09 ,"7,537.01","7,563.49","7,534.08",695.72M,0.09%
2017/12/18,7537.01 ,"7,490.57","7,544.26","7,490.57",585.56M,0.62%
2017/12/15,7490.57 ,"7,448.12","7,490.57","7,433.78",1.22B,0.57%
2017/12/14,7448.12 ,"7,496.51","7,496.70","7,448.12",924.06M,-0.65%
2017/12/13,7496.51 ,"7,500.41","7,510.77","7,492.58",1.03B,-0.05%
2017/12/12,7500.41 ,"7,453.48","7,501.52","7,448.31",1.02B,0.63%
2017/12/11,7453.48 ,"7,393.96","7,458.40","7,393.58",933.60M,0.80%
2017/12/8,7393.96 ,"7,320.75","7,412.21","7,314.23",1.04B,1.00%
2017/12/7,7320.75 ,"7,348.03","7,371.73","7,314.60",823.88M,-0.37%
2017/12/6,7348.03 ,"7,327.50","7,369.71","7,289.36",692.98M,0.28%
2017/12/5,7327.50 ,"7,338.97","7,373.90","7,326.57",903.63M,-0.16%
2017/12/4,7338.97 ,"7,300.49","7,369.65","7,300.49",768.16M,0.53%
2017/12/1,7300.49 ,"7,326.67","7,355.43","7,288.73",865.25M,-0.36%
2017/11/30,7326.67 ,"7,393.56","7,416.26","7,326.67",1.38B,-0.90%
2017/11/29,7393.56 ,"7,460.65","7,460.65","7,386.67",1.11B,-0.90%
2017/11/28,7460.65 ,"7,383.90","7,469.61","7,373.95",946.12M,1.04%
2017/11/27,7383.90 ,"7,409.64","7,438.39","7,383.90",656.44M,-0.35%
2017/11/24,7409.64 ,"7,417.24","7,425.19","7,389.54",561.89M,-0.10%
2017/11/23,7417.24 ,"7,419.02","7,422.73","7,373.31",577.46M,-0.02%
2017/11/22,7419.02 ,"7,411.34","7,460.91","7,410.38",859.39M,0.10%
2017/11/21,7411.34 ,"7,389.46","7,422.18","7,367.86",753.29M,0.30%
2017/11/20,7389.46 ,"7,380.68","7,397.39","7,350.37",738.28M,0.12%
2017/11/17,7380.68 ,"7,386.94","7,406.53","7,356.16",731.96M,-0.08%
2017/11/16,7386.94 ,"7,372.61","7,393.28","7,368.14",926.68M,0.19%
2017/11/15,7372.61 ,"7,414.42","7,415.09","7,357.06",919.47M,-0.56%
2017/11/14,7414.42 ,"7,415.18","7,436.57","7,396.92",1.18B,-0.01%
2017/11/13,7415.18 ,"7,432.99","7,469.30","7,402.95",759.79M,-0.24%
2017/11/10,7432.99 ,"7,484.10","7,500.29","7,421.73",694.70M,-0.68%
2017/11/9,7484.10 ,"7,529.72","7,532.20","7,476.89",860.71M,-0.61%
2017/11/8,7529.72 ,"7,513.11","7,534.49","7,504.77",807.97M,0.22%
2017/11/7,7513.11 ,"7,562.28","7,582.85","7,507.83",747.48M,-0.65%
2017/11/6,7562.28 ,"7,560.35","7,572.90","7,544.20",632.91M,0.03%
2017/11/3,7560.35 ,"7,555.32","7,580.95","7,541.91",672.31M,0.07%
2017/11/2,7555.32 ,"7,487.96","7,562.26","7,478.88",1.03B,0.90%
2017/11/1,7487.96 ,"7,493.08","7,532.36","7,487.96",1.21B,-0.07%
2017/10/31,7493.08 ,"7,487.81","7,516.85","7,483.97",730.56M,0.07%
2017/10/30,7487.81 ,"7,505.03","7,507.02","7,478.41",749.41M,-0.23%
2017/10/27,7505.03 ,"7,486.50","7,520.76","7,485.24",870.03M,0.25%
2017/10/26,7486.50 ,"7,447.21","7,488.26","7,440.11",1.02B,0.53%
2017/10/25,7447.21 ,"7,526.54","7,528.46","7,437.42",922.39M,-1.05%
2017/10/24,7526.54 ,"7,524.45","7,535.22","7,508.50",676.61M,0.03%
2017/10/23,7524.45 ,"7,523.23","7,542.00","7,511.77",565.83M,0.02%
2017/10/20,7523.23 ,"7,523.04","7,560.04","7,517.07",752.95M,0.00%
2017/10/19,7523.04 ,"7,542.87","7,542.87","7,485.42",828.89M,-0.26%
2017/10/18,7542.87 ,"7,516.17","7,555.24","7,516.17",645.75M,0.36%
2017/10/17,7516.17 ,"7,526.97","7,550.44","7,506.31",1.03B,-0.14%
2017/10/16,7526.97 ,"7,535.44","7,557.00","7,526.73",738.06M,-0.11%
2017/10/13,7535.44 ,"7,556.24","7,556.24","7,521.09",686.92M,-0.28%
2017/10/12,7556.24 ,"7,533.81","7,565.11","7,526.33",722.80M,0.30%
2017/10/11,7533.81 ,"7,538.27","7,550.17","7,519.60",1.25B,-0.06%
2017/10/10,7538.27 ,"7,507.89","7,543.88","7,504.56",821.71M,0.40%
2017/10/9,7507.89 ,"7,522.87","7,523.65","7,493.68",695.85M,-0.20%
2017/10/6,7522.87 ,"7,507.99","7,527.72","7,507.99",694.72M,0.20%
2017/10/5,7507.99 ,"7,467.58","7,507.99","7,464.40",775.86M,0.54%
2017/10/4,7467.58 ,"7,468.11","7,476.33","7,456.61",945.11M,-0.01%
2017/10/3,7468.11 ,"7,438.84","7,469.82","7,426.67",718.75M,0.39%
2017/10/2,7438.84 ,"7,372.76","7,438.84","7,372.73",891.03M,0.90%
2017/9/29,7372.76 ,"7,322.82","7,382.67","7,321.64",750.78M,0.68%
2017/9/28,7322.82 ,"7,313.51","7,323.33","7,289.75",748.36M,0.13%
2017/9/27,7313.51 ,"7,285.74","7,327.50","7,285.74",857.13M,0.38%
2017/9/26,7285.74 ,"7,301.29","7,311.82","7,273.32",707.67M,-0.21%
2017/9/25,7301.29 ,"7,310.64","7,312.45","7,272.49",601.76M,-0.13%
2017/9/22,7310.64 ,"7,263.90","7,320.28","7,242.23",644.90M,0.64%
2017/9/21,7263.90 ,"7,271.95","7,289.16","7,260.05",807.48M,-0.11%
2017/9/20,7271.95 ,"7,275.25","7,289.93","7,249.58",794.23M,-0.05%
2017/9/19,7275.25 ,"7,253.28","7,285.67","7,243.59",797.45M,0.30%
2017/9/18,7253.28 ,"7,215.47","7,257.45","7,215.47",734.33M,0.52%
2017/9/15,7215.47 ,"7,295.39","7,295.39","7,196.58",1.46B,-1.10%
2017/9/14,7295.39 ,"7,379.70","7,390.70","7,287.73",1.26B,-1.14%
2017/9/13,7379.70 ,"7,400.69","7,401.30","7,336.23",870.09M,-0.28%
2017/9/12,7400.69 ,"7,413.59","7,435.84","7,386.98",768.76M,-0.17%
2017/9/11,7413.59 ,"7,377.60","7,434.07","7,377.60",633.81M,0.49%
2017/9/8,7377.60 ,"7,396.98","7,396.98","7,358.42",619.11M,-0.26%
2017/9/7,7396.98 ,"7,354.13","7,412.68","7,348.38",663.67M,0.58%
2017/9/6,7354.13 ,"7,372.92","7,372.92","7,322.42",697.15M,-0.25%
2017/9/5,7372.92 ,"7,411.47","7,437.51","7,369.58",558.08M,-0.52%
2017/9/4,7411.47 ,"7,438.50","7,438.50","7,404.05",398.67M,-0.36%
2017/9/1,7438.50 ,"7,430.62","7,460.52","7,430.06",552.91M,0.11%
2017/8/31,7430.62 ,"7,365.26","7,443.68","7,365.01",784.89M,0.89%
2017/8/30,7365.26 ,"7,337.43","7,381.33","7,337.43",686.61M,0.38%
2017/8/29,7337.43 ,"7,401.46","7,401.62","7,289.20",757.21M,-0.87%
2017/8/25,7401.46 ,"7,407.06","7,439.53","7,401.46",513.07M,-0.08%
2017/8/24,7407.06 ,"7,382.65","7,437.87","7,382.16",756.85M,0.33%
2017/8/23,7382.65 ,"7,381.74","7,394.52","7,360.33",611.96M,0.01%
2017/8/22,7381.74 ,"7,318.88","7,387.55","7,318.88",676.38M,0.86%
2017/8/21,7318.88 ,"7,323.98","7,331.95","7,296.80",552.91M,-0.07%
2017/8/18,7323.98 ,"7,387.87","7,387.87","7,302.47",741.56M,-0.86%
2017/8/17,7387.87 ,"7,433.03","7,433.74","7,382.16",593.94M,-0.61%
2017/8/16,7433.03 ,"7,383.85","7,444.98","7,383.85",586.26M,0.67%
2017/8/15,7383.85 ,"7,353.89","7,399.35","7,353.89",510.54M,0.41%
2017/8/14,7353.89 ,"7,309.96","7,377.66","7,309.96",553.29M,0.60%
2017/8/11,7309.96 ,"7,389.94","7,389.96","7,296.49",767.62M,-1.08%
2017/8/10,7389.94 ,"7,498.06","7,498.06","7,376.66",735.23M,-1.44%
2017/8/9,7498.06 ,"7,542.73","7,542.73","7,475.83",803.93M,-0.59%
2017/8/8,7542.73 ,"7,531.94","7,551.85","7,518.45",615.74M,0.14%
2017/8/7,7531.94 ,"7,511.71","7,533.74","7,511.71",632.19M,0.27%
2017/8/4,7511.71 ,"7,474.77","7,519.06","7,465.12",776.41M,0.49%
2017/8/3,7474.77 ,"7,411.43","7,484.53","7,384.22",819.30M,0.85%
2017/8/2,7411.43 ,"7,423.66","7,434.71","7,388.91",731.35M,-0.16%
2017/8/1,7423.66 ,"7,372.00","7,440.14","7,372.00",740.61M,0.70%
2017/7/31,7372.00 ,"7,368.37","7,425.52","7,367.86",927.04M,0.05%
2017/7/28,7368.37 ,"7,443.01","7,443.01","7,339.44",822.65M,-1.00%
2017/7/27,7443.01 ,"7,452.32","7,461.85","7,410.85",1.01B,-0.12%
2017/7/26,7452.32 ,"7,434.82","7,487.05","7,434.68",774.93M,0.24%
2017/7/25,7434.82 ,"7,377.73","7,453.74","7,377.73",798.83M,0.77%
2017/7/24,7377.73 ,"7,452.91","7,453.22","7,357.50",1.11B,-1.01%
2017/7/21,7452.91 ,"7,487.87","7,515.12","7,433.89",722.77M,-0.47%
2017/7/20,7487.87 ,"7,430.91","7,502.73","7,430.91",728.09M,0.77%
2017/7/19,7430.91 ,"7,390.22","7,442.84","7,379.33",660.42M,0.55%
2017/7/18,7390.22 ,"7,404.13","7,418.53","7,357.77",634.51M,-0.19%
2017/7/17,7404.13 ,"7,378.39","7,426.37","7,378.30",613.97M,0.35%
2017/7/14,7378.39 ,"7,413.44","7,419.81","7,363.77",852.44M,-0.47%
2017/7/13,7413.44 ,"7,416.93","7,428.24","7,403.75",970.71M,-0.05%
2017/7/12,7416.93 ,"7,329.76","7,439.08","7,329.76",821.52M,1.19%
2017/7/11,7329.76 ,"7,370.03","7,386.88","7,304.77",683.49M,-0.55%
2017/7/10,7370.03 ,"7,350.92","7,388.02","7,344.31",615.60M,0.26%
2017/7/7,7350.92 ,"7,337.28","7,359.48","7,314.69",690.33M,0.19%
2017/7/6,7337.28 ,"7,367.60","7,373.85","7,303.46",791.24M,-0.41%
2017/7/5,7367.60 ,"7,357.23","7,386.92","7,347.52",952.88M,0.14%
2017/7/4,7357.23 ,"7,377.09","7,383.45","7,336.75",600.30M,-0.27%
2017/7/3,7377.09 ,"7,312.72","7,386.11","7,312.26",726.60M,0.88%
2017/6/30,7312.72 ,"7,350.32","7,377.38","7,302.71",1.01B,-0.51%
2017/6/29,7350.32 ,"7,387.80","7,451.95","7,341.75",959.17M,-0.51%
2017/6/28,7387.80 ,"7,434.36","7,445.31","7,381.36",859.43M,-0.63%
2017/6/27,7434.36 ,"7,446.80","7,451.68","7,411.36",725.03M,-0.17%
2017/6/26,7446.80 ,"7,424.13","7,480.95","7,424.13",714.44M,0.31%
2017/6/23,7424.13 ,"7,439.29","7,441.79","7,396.75",627.79M,-0.20%
2017/6/22,7439.29 ,"7,447.79","7,448.48","7,398.83",813.13M,-0.11%
2017/6/21,7447.79 ,"7,472.71","7,477.17","7,417.45",869.74M,-0.33%
2017/6/20,7472.71 ,"7,523.81","7,561.07","7,472.71",1.04B,-0.68%
2017/6/19,7523.81 ,"7,463.54","7,537.84","7,463.54",568.21M,0.81%
2017/6/16,7463.54 ,"7,419.36","7,478.99","7,419.36",1.95B,0.60%
2017/6/15,7419.36 ,"7,474.40","7,474.51","7,377.86",1.01B,-0.74%
2017/6/14,7474.40 ,"7,500.44","7,545.07","7,474.40",972.22M,-0.35%
2017/6/13,7500.44 ,"7,511.87","7,540.05","7,491.86",782.43M,-0.15%
2017/6/12,7511.87 ,"7,527.33","7,540.53","7,483.61",712.64M,-0.21%
2017/6/9,7527.33 ,"7,449.98","7,545.12","7,449.73",1.11B,1.04%
2017/6/8,7449.98 ,"7,478.62","7,489.66","7,449.98",893.77M,-0.38%
2017/6/7,7478.62 ,"7,524.95","7,555.62","7,476.33",901.56M,-0.62%
2017/6/6,7524.95 ,"7,525.76","7,527.64","7,502.83",867.65M,-0.01%
2017/6/5,7525.76 ,"7,547.63","7,562.00","7,519.06",624.06M,-0.29%
2017/6/2,7547.63 ,"7,543.77","7,598.99","7,539.96",823.79M,0.05%
2017/6/1,7543.77 ,"7,519.95","7,558.63","7,518.32",884.73M,0.32%
2017/5/31,7519.95 ,"7,526.51","7,586.45","7,519.68",1.89B,-0.09%
2017/5/30,7526.51 ,"7,547.63","7,547.65","7,497.07",760.55M,-0.28%
2017/5/26,7547.63 ,"7,517.71","7,554.21","7,514.39",797.46M,0.40%
2017/5/25,7517.71 ,"7,514.90","7,529.74","7,497.07",638.44M,0.04%
2017/5/24,7514.90 ,"7,485.29","7,519.58","7,475.11",848.44M,0.40%
2017/5/23,7485.29 ,"7,496.34","7,521.94","7,485.29",699.94M,-0.15%
2017/5/22,7496.34 ,"7,470.71","7,518.12","7,470.71",691.51M,0.34%
2017/5/19,7470.71 ,"7,436.42","7,480.28","7,436.42",845.28M,0.46%
2017/5/18,7436.42 ,"7,503.47","7,503.68","7,389.26",1.01B,-0.89%
2017/5/17,7503.47 ,"7,522.03","7,532.95","7,478.88",1.02B,-0.25%
2017/5/16,7522.03 ,"7,454.37","7,533.70","7,452.44",1.04B,0.91%
2017/5/15,7454.37 ,"7,435.39","7,460.20","7,434.24",857.70M,0.26%
2017/5/12,7435.39 ,"7,386.63","7,435.39","7,381.74",879.09M,0.66%
2017/5/11,7386.63 ,"7,385.24","7,396.19","7,369.23",985.41M,0.02%
2017/5/10,7385.24 ,"7,342.21","7,398.58","7,331.30",848.26M,0.59%
2017/5/9,7342.21 ,"7,300.86","7,359.61","7,300.86",729.08M,0.57%
2017/5/8,7300.86 ,"7,297.43","7,322.32","7,285.76",738.84M,0.05%
2017/5/5,7297.43 ,"7,248.10","7,297.43","7,222.81",908.53M,0.68%
2017/5/4,7248.10 ,"7,234.53","7,280.70","7,226.07",947.13M,0.19%
2017/5/3,7234.53 ,"7,250.05","7,250.05","7,218.56",790.04M,-0.21%
2017/5/2,7250.05 ,"7,203.94","7,254.32","7,203.94",939.01M,0.64%
2017/4/28,7203.94 ,"7,237.17","7,243.31","7,197.28",1.18B,-0.46%
2017/4/27,7237.17 ,"7,288.72","7,289.38","7,224.35",1.13B,-0.71%
2017/4/26,7288.72 ,"7,275.64","7,302.57","7,262.32",887.07M,0.18%
2017/4/25,7275.64 ,"7,264.68","7,290.82","7,258.74",861.21M,0.15%
2017/4/24,7264.68 ,"7,114.55","7,273.90","7,114.55",1.06B,2.11%
2017/4/21,7114.55 ,"7,118.54","7,134.53","7,104.22",924.44M,-0.06%
2017/4/20,7118.54 ,"7,114.36","7,127.58","7,096.83",856.40M,0.06%
2017/4/19,7114.36 ,"7,147.50","7,151.18","7,114.36",1.05B,-0.46%
2017/4/18,7147.50 ,"7,327.59","7,327.59","7,147.50",1.07B,-2.46%
2017/4/13,7327.59 ,"7,348.99","7,348.99","7,298.85",738.07M,-0.29%
2017/4/12,7348.99 ,"7,365.50","7,402.42","7,348.84",915.89M,-0.22%
2017/4/11,7365.50 ,"7,348.94","7,406.35","7,332.59",820.61M,0.23%
2017/4/10,7348.94 ,"7,349.37","7,359.25","7,337.01",689.47M,-0.01%
2017/4/7,7349.37 ,"7,303.20","7,349.37","7,284.73",804.73M,0.63%
2017/4/6,7303.20 ,"7,331.68","7,331.68","7,258.11",912.35M,-0.39%
2017/4/5,7331.68 ,"7,321.82","7,362.59","7,321.82",772.84M,0.13%
2017/4/4,7321.82 ,"7,282.69","7,324.60","7,282.69",810.27M,0.54%
2017/4/3,7282.69 ,"7,322.92","7,350.30","7,280.76",769.00M,-0.55%
2017/3/31,7322.92 ,"7,369.52","7,369.55","7,322.92",986.61M,-0.63%
2017/3/30,7369.52 ,"7,373.72","7,384.80","7,340.25",784.50M,-0.06%
2017/3/29,7373.72 ,"7,343.42","7,373.72","7,313.90",803.45M,0.41%
2017/3/28,7343.42 ,"7,293.50","7,349.59","7,285.80",815.61M,0.68%
2017/3/27,7293.50 ,"7,336.82","7,336.82","7,255.78",802.85M,-0.59%
2017/3/24,7336.82 ,"7,340.71","7,351.60","7,322.86",652.71M,-0.05%
2017/3/23,7340.71 ,"7,324.72","7,346.40","7,307.65",807.60M,0.22%
2017/3/22,7324.72 ,"7,378.34","7,378.40","7,301.83",932.57M,-0.73%
2017/3/21,7378.34 ,"7,429.81","7,440.85","7,360.67",873.16M,-0.69%
2017/3/20,7429.81 ,"7,424.96","7,433.68","7,399.97",629.94M,0.07%
2017/3/17,7424.96 ,"7,415.95","7,447.00","7,402.64",1.56B,0.12%
2017/3/16,7415.95 ,"7,368.64","7,444.62","7,368.64",1.12B,0.64%
2017/3/15,7368.64 ,"7,357.85","7,383.33","7,357.58",845.71M,0.15%
2017/3/14,7357.85 ,"7,367.08","7,386.17","7,339.27",868.57M,-0.13%
2017/3/13,7367.08 ,"7,343.08","7,377.41","7,342.02",708.55M,0.33%
2017/3/10,7343.08 ,"7,314.96","7,373.00","7,314.96",948.17M,0.38%
2017/3/9,7314.96 ,"7,334.61","7,336.26","7,263.62",1.08B,-0.27%
2017/3/8,7334.61 ,"7,338.99","7,354.47","7,315.86",893.03M,-0.06%
2017/3/7,7338.99 ,"7,350.12","7,363.74","7,335.27",870.64M,-0.15%
2017/3/6,7350.12 ,"7,374.26","7,374.26","7,338.94",758.39M,-0.33%
2017/3/3,7374.26 ,"7,382.35","7,382.36","7,353.64",876.91M,-0.11%
2017/3/2,7382.35 ,"7,382.90","7,394.61","7,372.68",955.78M,-0.01%
2017/3/1,7382.90 ,"7,263.44","7,383.05","7,263.44",1.07B,1.64%
2017/2/28,7263.44 ,"7,253.00","7,284.20","7,246.60",1.01B,0.14%
2017/2/27,7253.00 ,"7,243.70","7,285.19","7,239.66",856.82M,0.13%
2017/2/24,7243.70 ,"7,271.37","7,271.86","7,192.45",881.80M,-0.38%
2017/2/23,7271.37 ,"7,302.25","7,310.05","7,262.94",1.10B,-0.42%
2017/2/22,7302.25 ,"7,274.83","7,314.26","7,274.71",1.18B,0.38%
2017/2/21,7274.83 ,"7,299.86","7,318.98","7,267.49",924.70M,-0.34%
2017/2/20,7299.86 ,"7,299.96","7,329.56","7,283.29",655.61M,0.00%
2017/2/17,7299.96 ,"7,277.92","7,307.14","7,253.16",826.58M,0.30%
2017/2/16,7277.92 ,"7,302.41","7,302.41","7,260.74",705.21M,-0.34%
2017/2/15,7302.41 ,"7,268.56","7,313.44","7,268.56",738.32M,0.47%
2017/2/14,7268.56 ,"7,278.92","7,292.65","7,251.81",779.70M,-0.14%
2017/2/13,7278.92 ,"7,258.75","7,298.47","7,257.67",665.38M,0.28%
2017/2/10,7258.75 ,"7,229.50","7,274.80","7,229.45",902.73M,0.40%
2017/2/9,7229.50 ,"7,188.82","7,238.74","7,183.14",805.92M,0.57%
2017/2/8,7188.82 ,"7,186.22","7,195.94","7,147.18",963.91M,0.04%
2017/2/7,7186.22 ,"7,172.15","7,227.22","7,159.57",793.59M,0.20%
2017/2/6,7172.15 ,"7,188.30","7,208.73","7,165.17",633.43M,-0.22%
2017/2/3,7188.30 ,"7,140.75","7,202.37","7,133.63",810.15M,0.67%
2017/2/2,7140.75 ,"7,107.65","7,163.94","7,093.57",907.25M,0.47%
2017/2/1,7107.65 ,"7,099.15","7,170.24","7,099.15",809.59M,0.12%
2017/1/31,7099.15 ,"7,118.48","7,162.53","7,099.15",983.51M,-0.27%
2017/1/30,7118.48 ,"7,184.49","7,184.70","7,105.67",915.51M,-0.92%
2017/1/27,7184.49 ,"7,161.49","7,184.73","7,150.76",903.60M,0.32%
2017/1/26,7161.49 ,"7,164.43","7,184.75","7,151.34",933.67M,-0.04%
2017/1/25,7164.43 ,"7,150.34","7,205.68","7,150.34",1.02B,0.20%
2017/1/24,7150.34 ,"7,151.18","7,190.15","7,144.44",1.10B,-0.01%
2017/1/23,7151.18 ,"7,198.44","7,198.44","7,131.46",736.25M,-0.66%
2017/1/20,7198.44 ,"7,208.44","7,221.01","7,193.73",819.06M,-0.14%
2017/1/19,7208.44 ,"7,247.61","7,249.63","7,191.67",771.56M,-0.54%
